mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.029489879989796602,0.0344467388641894,8.937284003361826,003AC99735,21,3
0.04690254824308008,0.05152524453505564,8.045034003958849,00F54829E1,21,3
0.009776182650232354,0.010816490551632552,1.6768752401770761,00FDB35E9C,21,3
0.05635989462737001,0.06760710488932484,9.667220347747858,01EDD97C21,21,3
0.14523431537149,0.17422131020292456,28.44398339837082,01FD0FCC3D,11,3
0.06067596694950526,0.06877829684149461,24.270386779802102,0220D6AA93,21,3
0.04245444571052174,0.06481897298052043,7.282066159609219,029F2B4A59,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,02A32AE992,21,3
0.04210234466152785,0.04460823835787614,16.840937864611142,02FE4FD151,21,3
0.11551695165331417,0.11608301434961632,12.597268446381044,035ADB2AA8,21,3
0.1062755236742287,0.11634512796545222,15.020753518051938,036B3FD49B,21,3
0.1339057787598096,0.13447190384266533,32.11169754431886,03BE2D577F,15,3
0.06302304794684055,0.07068086436397995,14.108568843558153,0487117D58,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,055A2785B9,21,3
0.07428085527610295,0.07501739605121811,24.98829623880395,05EE42C739,21,3
0.5381460602020672,0.53868384101015,129.0518129980977,06A87DAA45,21,3
0.09326810042920819,0.09372721272260164,14.963188780724165,085F6E716F,14,3
0.04378287606115786,0.044682458712881956,9.235571799828168,08A8D396B4,18,3
7.735417430025186e-05,7.789840553445064e-05,0.01031388990670025,08D893CAA8,14,3
0.03162823155918811,0.03667599104785114,4.217097541225081,0961D33241,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,09A5C8DB83,21,3
0.11917262529424354,0.11951588816663629,28.578567216844974,0AD9FBF8D6,21,3
0.0004060881084820093,0.0004210648096767254,0.05414508113093457,0AF7BD60A5,21,3
0.04702214777915359,0.05357951793639691,8.065548504142983,0C02E54954,21,3
0.1685747688898378,0.18110840770262285,30.634586468497787,0C074FD60A,11,3
0.041399163009607665,0.04530776093054736,9.92785683683637,0C1B547B6E,21,3
0.10464606063738162,0.10700573739094921,17.94958158445654,0C8BE8ECAD,21,3
0.16922678201814867,0.17038863123931722,29.02689228441659,0C9C887E27,9,3
0.10655818115022915,0.10960311292695822,18.27756108923313,0CB94CB82A,21,3
0.02762192344781796,0.028884304565785137,3.6829231263757283,0DE3499749,21,3
0.048682278237953826,0.050797503616837554,8.350305015086422,0E47B24887,21,3
0.03121052339457142,0.040299691124330385,5.3534345445234,0E614A7B1A,21,3
0.05581308850980841,0.05745625050946283,13.384433695397702,0E7F1F5130,21,3
0.029919905255502255,0.03271735232011963,5.132059220497815,0EE4BD7D7A,21,3
0.0981387372389227,0.12256996006344888,23.493169091745113,0F646F50F7,21,3
0.12768392925481353,0.12808567778496022,17.024523900641807,0FA542A8DB,21,3
0.0004060881084820093,0.0004210648096767254,0.05414508113093457,1.71E+17,21,3
0.03526178312969804,0.035404209415159094,3.8453416717227955,11191365FD,21,3
0.0232979300218058,0.02383606627479684,3.1063906695741066,120283327E,21,3
0.08429223894790609,0.08431424223055137,20.213966174557818,12A28908F1,9,3
4.626359649817502e-07,4.626493092012706e-07,7.935436792139798e-05,132078A4FE,15,3
0.09105675427213557,0.10629249263635783,64.743416578078,133FADDC35,20,3
0.017407304946452224,0.02795852006685866,4.174413656223555,1389DE67CE,21,3
0.08345995651557714,0.09890789109808713,11.77323917996468,13C3C13D99,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,13F02B91F6,21,3
0.12292365429000914,0.19345484290734236,14.126683465595304,158A1920D0,21,3
0.07678272346780841,0.07932359441792475,12.315139804811624,15B7F02740,21,3
0.011158561920120741,0.01597657717153823,13.444050506169566,15CFCB9040,21,3
0.04094046294831836,0.06430973166245321,5.612352016658483,167F268F8E,21,3
0.062477223329822064,0.07325389609513479,20.993844370339122,16F5C2A5B3,21,3
0.05242157211625322,0.052562045832200366,12.571120411571515,16FA1843AE,14,3
5.891125864539622e-07,5.891172806469474e-07,0.00010104847108987348,17FCA23DD7,15,3
0.055929468026996165,0.058016583132621494,13.412342452517068,180F6A644D,21,3
0.0888016997941808,0.1216052364453477,51.664389626564024,18139EA68D,15,3
0.0851215776817283,0.08969474036339332,9.282614796262628,18FC952F28,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,197C457DEF,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,19FD619523,21,3
0.02502199165187154,0.028025321063371248,6.000477614357683,1AE0F9961C,21,3
0.09343025756112917,0.10411406551768752,22.405337544635294,1C69DD5AFC,21,3
0.10966764736576763,0.13705260222571403,21.34823937326432,1CC86C2EB2,21,3
0.06215314634065011,0.0893264195482342,11.42533505177637,1CCF1F16FD,14,3
0.0475169610096108,0.05024767369826246,34.64801237361764,1D9B20B1B9,21,3
0.10075691132059766,0.13227634636189614,22.270111755681583,1DDB44FF35,21,3
0.0004060881084820093,0.0004210648096767254,0.05414508113093457,1F4203EA83,21,3
